15000000 (returns)	30.000	30.000	30.000	30.000	30.000	30.000	30.000	28.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	34.000	30.000	30.000	34.000	30.000	30.000	30.000	28.000	30.000	33.000	30.000	30.000	30.000	30.000	30.000	30.000	40.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	27.000	30.000	30.000	30.000	30.000	30.000	30.000	34.000	30.000	30.000	30.000	30.000	30.000	33.000	30.000	30.000	28.000	30.000
15250000 (returns)	30.000	33.000	30.000	30.000	30.000	32.000	34.000	30.000	30.000	28.000	30.000	30.000	30.000	30.000	30.000	30.000	34.000	30.000	30.000	38.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	33.000	30.000	30.000	30.000	30.000	35.000	30.000	30.000	30.000	27.000	30.000	30.000	30.000	30.000	30.000	30.000	34.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	37.000
15500000 (returns)	30.000	30.000	30.000	30.000	30.000	30.000	30.000	28.000	30.000	30.000	30.000	26.000	30.000	26.000	28.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	28.000	30.000	30.000	30.000	28.000	30.000	30.000	30.000	28.000	26.000	30.000	30.000	26.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	28.000	30.000	28.000	28.000	30.000	30.000	30.000	28.000	30.000	30.000	28.000
15750000 (returns)	30.000	30.000	30.000	22.000	30.000	30.000	28.000	28.000	30.000	30.000	32.000	30.000	30.000	28.000	30.000	30.000	30.000	30.000	30.000	28.000	30.000	28.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	28.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	28.000	38.000	30.000	28.000	30.000	30.000	30.000	27.000	26.000	30.000	28.000	30.000	24.000	30.000	24.000	24.000	30.000	28.000
16000000 (returns)	28.000	30.000	28.000	30.000	26.000	28.000	30.000	30.000	30.000	30.000	30.000	30.000	22.000	28.000	28.000	33.000	28.000	30.000	30.000	30.000	28.000	30.000	30.000	30.000	30.000	28.000	28.000	30.000	28.000	28.000	28.000	26.000	33.000	30.000	30.000	30.000	26.000	30.000	30.000	28.000	30.000	28.000	33.000	30.000	30.000	34.000	28.000	30.000	33.000	30.000	26.000	28.000	30.000	28.000	30.000	30.000	30.000	28.000
16250000 (returns)	28.000	30.000	33.000	33.000	30.000	33.000	36.000	28.000	37.000	31.000	30.000	33.000	30.000	33.000	30.000	30.000	36.000	30.000	30.000	43.000	30.000	33.000	37.000	30.000	30.000	33.000	28.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	33.000	30.000	26.000	30.000	30.000	30.000	33.000	33.000	37.000	30.000	33.000	30.000	30.000	30.000	30.000	33.000	30.000	33.000	28.000	30.000	30.000	36.000	37.000	30.000
16500000 (returns)	30.000	30.000	28.000	28.000	30.000	26.000	30.000	30.000	37.000	30.000	33.000	30.000	30.000	28.000	28.000	30.000	30.000	28.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	32.000	30.000	34.000	30.000	28.000	35.000	30.000	30.000	30.000	30.000	27.000	30.000	30.000	30.000	29.000	30.000	34.000	30.000	33.000	30.000	28.000	30.000	30.000	30.000	28.000	30.000	30.000	34.000	28.000	37.000	28.000	32.000	30.000
16750000 (returns)	30.000	28.000	30.000	28.000	30.000	28.000	28.000	28.000	30.000	26.000	30.000	30.000	28.000	28.000	28.000	30.000	30.000	30.000	28.000	30.000	30.000	30.000	30.000	28.000	30.000	30.000	30.000	30.000	30.000	28.000	28.000	30.000	30.000	30.000	28.000	28.000	28.000	28.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	28.000	28.000	30.000	30.000	30.000	28.000	30.000	30.000	30.000	28.000	28.000	33.000	24.000
17000000 (returns)	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	28.000	30.000	30.000	28.000	30.000	28.000	30.000	30.000	30.000	28.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	28.000	30.000	30.000	30.000	30.000	30.000	30.000	28.000	28.000	33.000	30.000	28.000	30.000	30.000	30.000	30.000	30.000	28.000	28.000	30.000	30.000	33.000	30.000	30.000	30.000	30.000	33.000	30.000	30.000	28.000
17250000 (returns)	30.000	30.000	36.000	30.000	28.000	28.000	26.000	34.000	40.000	30.000	28.000	40.000	30.000	30.000	28.000	28.000	30.000	26.000	30.000	30.000	30.000	28.000	28.000	30.000	30.000	28.000	30.000	33.000	30.000	28.000	28.000	28.000	28.000	30.000	30.000	28.000	33.000	30.000	30.000	30.000	30.000	30.000	30.000	31.000	30.000	28.000	30.000	30.000	30.000	30.000	26.000	28.000	30.000	33.000	28.000	30.000	28.000	28.000
17500000 (returns)	30.000	30.000	30.000	30.000	30.000	30.000	28.000	30.000	28.000	28.000	30.000	26.000	26.000	28.000	28.000	30.000	30.000	22.000	30.000	30.000	30.000	28.000	30.000	30.000	30.000	28.000	28.000	30.000	30.000	28.000	30.000	30.000	26.000	30.000	22.000	30.000	29.000	30.000	30.000	30.000	30.000	30.000	28.000	30.000	26.000	30.000	30.000	30.000	29.000	28.000	28.000	30.000	28.000	28.000	30.000	30.000	30.000	28.000
17750000 (returns)	21.000	26.000	30.000	30.000	26.000	30.000	28.000	30.000	28.000	21.000	28.000	26.000	24.000	30.000	30.000	30.000	21.000	30.000	30.000	21.000	21.000	26.000	24.000	30.000	30.000	30.000	30.000	21.000	30.000	30.000	21.000	21.000	21.000	21.000	21.000	30.000	30.000	26.000	30.000	30.000	27.000	30.000	30.000	21.000	26.000	21.000	27.000	30.000	30.000	21.000
18000000 (returns)	22.000	22.000	30.000	22.000	20.000	28.000	26.000	20.000	22.000	28.000	24.000	20.000	30.000	28.000	20.000	30.000	30.000	18.000	20.000	30.000	28.000	22.000	28.000	24.000	18.000	20.000	22.000	30.000	22.000	22.000	30.000	22.000	30.000	22.000	20.000	22.000	30.000	20.000	31.000	30.000	26.000	26.000	30.000	22.000	28.000	31.000	22.000	30.000	22.000	31.000	28.000	30.000	20.000	30.000	30.000	20.000	25.000	20.000
18250000 (returns)	47.000	33.000	30.000	31.000	30.000	30.000	27.000	30.000	30.000	30.000	28.000	30.000	28.000	30.000	36.000	26.000	30.000	30.000	30.000	28.000	31.000	28.000	30.000	37.000	30.000	28.000	34.000	30.000	30.000	50.000	46.000	30.000	30.000	24.000	50.000	30.000	30.000	28.000	43.000	30.000	30.000	43.000	64.000	26.000	30.000	22.000	30.000	46.000	43.000	30.000	28.000	45.000	43.000	33.000	28.000	30.000	46.000	33.000
18500000 (returns)	22.000	26.000	28.000	28.000	26.000	30.000	26.000	30.000	28.000	30.000	28.000	30.000	30.000	28.000	28.000	26.000	30.000	26.000	24.000	28.000	28.000	28.000	28.000	28.000	28.000	28.000	28.000	28.000	30.000	30.000	28.000	28.000	30.000	18.000	33.000	30.000	24.000	28.000	26.000	28.000	30.000	26.000	30.000	26.000	30.000	28.000	30.000	26.000	30.000	24.000	28.000	30.000	26.000	30.000	30.000	26.000	30.000	28.000
18750000 (returns)	28.000	30.000	26.000	26.000	30.000	28.000	30.000	30.000	30.000	30.000	26.000	30.000	30.000	30.000	30.000	24.000	30.000	30.000	28.000	28.000	26.000	30.000	28.000	30.000	30.000	30.000	30.000	30.000	30.000	28.000	30.000	26.000	28.000	30.000	30.000	30.000	30.000	28.000	30.000	30.000	28.000	28.000	28.000	26.000	30.000	28.000	28.000	30.000	30.000	30.000	26.000	30.000	30.000	30.000	30.000	30.000
19000000 (returns)	30.000	30.000	30.000	30.000	48.000	48.000	30.000	30.000	30.000	28.000	48.000	30.000	33.000	30.000	28.000	30.000	30.000	36.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	48.000	30.000	30.000	33.000	30.000	30.000	37.000	33.000	30.000	30.000	30.000	30.000	36.000	30.000	30.000	30.000	48.000	48.000	48.000	30.000	48.000	30.000	31.000	30.000	30.000	46.000	28.000	28.000	30.000	30.000	30.000	30.000
19250000 (returns)	30.000	30.000	30.000	30.000	30.000	26.000	30.000	30.000	30.000	30.000	30.000	30.000	36.000	26.000	28.000	30.000	22.000	28.000	33.000	26.000	28.000	30.000	30.000	30.000	32.000	30.000	28.000	33.000	28.000	30.000	33.000	30.000	30.000	26.000	30.000	26.000	30.000	28.000	30.000	22.000	22.000	28.000	24.000	30.000	30.000	30.000	26.000	30.000	30.000	30.000	30.000	22.000	22.000	28.000	22.000	28.000	30.000	30.000
19500000 (returns)	26.000	30.000	28.000	22.000	32.000	30.000	30.000	22.000	30.000	28.000	28.000	28.000	28.000	28.000	30.000	30.000	30.000	28.000	30.000	26.000	20.000	30.000	28.000	30.000	24.000	30.000	22.000	28.000	20.000	26.000	30.000	30.000	25.000	28.000	28.000	26.000	28.000	26.000	20.000	22.000	26.000	30.000	26.000	30.000	26.000	26.000	30.000	30.000	30.000	28.000	27.000	28.000	30.000	26.000	30.000	30.000	30.000
19750000 (returns)	30.000	30.000	30.000	30.000	30.000	28.000	30.000	28.000	28.000	30.000	30.000	28.000	28.000	28.000	30.000	30.000	30.000	30.000	30.000	28.000	30.000	30.000	30.000	28.000	30.000	28.000	30.000	30.000	30.000	30.000	28.000	28.000	28.000	28.000	33.000	31.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	31.000	28.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	33.000	30.000	26.000	28.000	30.000	28.000
20000000 (returns)	26.000	33.000	33.000	28.000	30.000	30.000	30.000	28.000	30.000	30.000	30.000	30.000	30.000	30.000	29.000	32.000	31.000	30.000	28.000	45.000	30.000	32.000	30.000	28.000	28.000	30.000	38.000	29.000	41.000	28.000	26.000	30.000	28.000	30.000	32.000	43.000	27.000	30.000	33.000	30.000	30.000	30.000	30.000	27.000	30.000	30.000	33.000	30.000	26.000	33.000	30.000	30.000	28.000	34.000	28.000	30.000	30.000	26.000
20250000 (returns)	30.000	45.000	45.000	30.000	30.000	33.000	45.000	35.000	30.000	42.000	30.000	30.000	34.000	33.000	30.000	33.000	30.000	33.000	35.000	45.000	30.000	30.000	28.000	35.000	40.000	35.000	28.000	30.000	30.000	30.000	40.000	28.000	33.000	28.000	30.000	36.000	28.000	33.000	31.000	45.000	35.000	30.000	28.000	35.000	42.000	33.000	45.000	30.000	33.000	39.000	30.000	42.000	30.000	30.000	30.000	33.000	45.000	26.000
20500000 (returns)	30.000	30.000	33.000	30.000	30.000	36.000	30.000	30.000	33.000	28.000	30.000	30.000	30.000	33.000	30.000	33.000	30.000	30.000	31.000	30.000	30.000	30.000	39.000	28.000	33.000	30.000	30.000	30.000	30.000	31.000	30.000	30.000	33.000	30.000	30.000	30.000	28.000	30.000	30.000	30.000	30.000	30.000	30.000	28.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	29.000	31.000	28.000	30.000	30.000	33.000
20750000 (returns)	30.000	28.000	30.000	30.000	30.000	30.000	33.000	36.000	30.000	30.000	33.000	30.000	30.000	30.000	33.000	33.000	28.000	30.000	30.000	34.000	34.000	30.000	30.000	33.000	30.000	30.000	30.000	28.000	33.000	28.000	39.000	30.000	30.000	30.000	28.000	33.000	28.000	30.000	33.000	33.000	30.000	28.000	26.000	30.000	36.000	30.000	30.000	30.000	30.000	27.000	30.000	30.000	30.000	30.000	30.000	30.000	33.000	30.000
21000000 (returns)	27.000	30.000	33.000	30.000	34.000	33.000	33.000	30.000	30.000	30.000	30.000	33.000	30.000	34.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	34.000	25.000	36.000	28.000	30.000	30.000	33.000	33.000	30.000	33.000	34.000	34.000	28.000	33.000	30.000	30.000	27.000	33.000	33.000	34.000	30.000	28.000	28.000	30.000	30.000	30.000	34.000	30.000	30.000	36.000	27.000	27.000	30.000	31.000	30.000	27.000	34.000
21250000 (returns)	30.000	30.000	30.000	27.000	30.000	30.000	28.000	28.000	30.000	30.000	30.000	30.000	28.000	30.000	28.000	30.000	30.000	28.000	30.000	28.000	28.000	33.000	28.000	30.000	30.000	30.000	28.000	30.000	30.000	28.000	26.000	30.000	30.000	28.000	30.000	28.000	30.000	30.000	30.000	30.000	28.000	30.000	30.000	30.000	28.000	33.000	30.000	28.000	30.000	30.000	28.000	30.000	30.000	30.000	28.000	30.000	30.000	28.000
21500000 (returns)	30.000	30.000	28.000	33.000	28.000	30.000	33.000	33.000	30.000	28.000	28.000	30.000	30.000	30.000	28.000	30.000	30.000	28.000	28.000	28.000	33.000	33.000	28.000	33.000	30.000	30.000	30.000	30.000	30.000	30.000	33.000	34.000	33.000	30.000	30.000	30.000	30.000	33.000	28.000	30.000	30.000	33.000	30.000	30.000	30.000	33.000	30.000	28.000	28.000	30.000	33.000	28.000	30.000	33.000	33.000	30.000
21750000 (returns)	30.000	28.000	30.000	28.000	24.000	24.000	30.000	30.000	24.000	30.000	30.000	30.000	28.000	28.000	28.000	30.000	30.000	24.000	30.000	30.000	33.000	30.000	26.000	30.000	30.000	31.000	30.000	33.000	30.000	30.000	28.000	30.000	33.000	24.000	30.000	30.000	28.000	30.000	30.000	30.000	24.000	30.000	28.000	28.000	30.000	29.000	30.000	30.000	24.000	28.000	25.000	24.000	28.000	24.000	28.000	30.000	30.000	28.000
22000000 (returns)	28.000	30.000	60.000	51.000	31.000	59.000	28.000	30.000	32.000	30.000	36.000	32.000	33.000	30.000	30.000	33.000	30.000	30.000	30.000	33.000	28.000	30.000	30.000	30.000	30.000	47.000	30.000	30.000	30.000	30.000	30.000	33.000	51.000	30.000	33.000	50.000	53.000	30.000	30.000	54.000	30.000	30.000	30.000	28.000	28.000	30.000	28.000	33.000	30.000	30.000	33.000	51.000	28.000	59.000	30.000	28.000	59.000	30.000
22250000 (returns)	28.000	28.000	30.000	30.000	30.000	34.000	30.000	30.000	30.000	30.000	30.000	30.000	28.000	28.000	30.000	30.000	30.000	28.000	30.000	30.000	30.000	28.000	28.000	26.000	30.000	28.000	26.000	30.000	24.000	26.000	30.000	30.000	29.000	28.000	28.000	26.000	24.000	30.000	30.000	28.000	30.000	28.000	26.000	26.000	30.000	30.000	30.000	34.000	30.000	28.000	28.000	26.000	31.000	30.000	31.000	28.000	28.000
22500000 (returns)	37.000	38.000	37.000	60.000	44.000	46.000	37.000	34.000	32.000	42.000	42.000	29.000	26.000	35.000	28.000	33.000	31.000	32.000	47.000	33.000	27.000	30.000	33.000	37.000	31.000	35.000	28.000	43.000	49.000	32.000	49.000	47.000	28.000	46.000	35.000	33.000	51.000	44.000	37.000	33.000	36.000	41.000	43.000	35.000	42.000	45.000	31.000	42.000	28.000	23.000	46.000	39.000	33.000	40.000
22750000 (returns)	30.000	28.000	28.000	30.000	26.000	30.000	28.000	30.000	28.000	30.000	30.000	28.000	30.000	30.000	30.000	26.000	26.000	30.000	28.000	28.000	30.000	24.000	26.000	30.000	30.000	30.000	30.000	30.000	28.000	28.000	28.000	30.000	30.000	28.000	28.000	30.000	28.000	30.000	26.000	28.000	30.000	30.000	28.000	30.000	26.000	30.000	40.000	28.000	30.000	30.000	30.000	30.000	30.000	30.000	28.000	30.000	30.000	30.000
23000000 (returns)	26.000	28.000	30.000	28.000	28.000	28.000	28.000	30.000	30.000	28.000	30.000	26.000	30.000	28.000	28.000	26.000	30.000	30.000	28.000	30.000	28.000	28.000	28.000	30.000	30.000	28.000	28.000	30.000	30.000	30.000	30.000	30.000	26.000	33.000	28.000	28.000	28.000	30.000	30.000	28.000	30.000	28.000	30.000	28.000	28.000	30.000	30.000	30.000	26.000	30.000	30.000	28.000	30.000	33.000	28.000	30.000	30.000	30.000
23250000 (returns)	28.000	28.000	30.000	35.000	30.000	36.000	36.000	30.000	36.000	36.000	28.000	28.000	30.000	30.000	28.000	30.000	30.000	33.000	36.000	31.000	33.000	30.000	28.000	30.000	28.000	28.000	30.000	30.000	30.000	30.000	28.000	31.000	30.000	28.000	33.000	36.000	35.000	28.000	30.000	31.000	36.000	31.000	35.000	38.000	36.000	36.000	30.000	30.000	30.000	30.000	28.000	28.000	30.000	36.000	30.000	30.000	28.000	31.000
23500000 (returns)	30.000	30.000	30.000	30.000	30.000	26.000	28.000	30.000	28.000	28.000	26.000	26.000	28.000	30.000	30.000	26.000	26.000	30.000	28.000	30.000	28.000	30.000	26.000	30.000	30.000	30.000	30.000	28.000	30.000	26.000	30.000	30.000	30.000	26.000	30.000	28.000	30.000	30.000	24.000	28.000	28.000	28.000	24.000	26.000	30.000	30.000	30.000	28.000	30.000	28.000	30.000	26.000	28.000	30.000	26.000	24.000	28.000	30.000
23750000 (returns)	26.000	30.000	26.000	30.000	28.000	24.000	30.000	26.000	26.000	29.000	33.000	26.000	26.000	30.000	30.000	30.000	26.000	30.000	28.000	30.000	30.000	33.000	26.000	26.000	30.000	24.000	30.000	30.000	28.000	26.000	26.000	24.000	32.000	30.000	31.000	28.000	32.000	26.000	36.000	28.000	28.000	28.000	30.000	30.000	26.000	36.000	33.000	28.000	28.000	30.000	33.000	30.000	28.000	28.000	26.000	30.000	24.000	30.000
24000000 (returns)	29.000	26.000	30.000	30.000	30.000	14.000	33.000	30.000	39.000	30.000	30.000	28.000	30.000	30.000	28.000	33.000	16.000	24.000	28.000	28.000	30.000	30.000	30.000	16.000	30.000	20.000	30.000	30.000	33.000	31.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	12.000	30.000	31.000	28.000	38.000	35.000	30.000	30.000	14.000	31.000	38.000	30.000	30.000	24.000	30.000	24.000	30.000	30.000	30.000	30.000
24250000 (returns)	28.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	26.000	30.000	33.000	30.000	34.000	37.000	30.000	30.000	33.000	28.000	30.000	30.000	30.000	30.000	30.000	30.000	31.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	28.000	30.000	30.000	30.000	30.000	30.000	28.000	30.000	26.000	30.000	24.000	36.000	30.000	30.000	28.000	30.000	30.000	30.000	30.000	28.000	30.000	30.000	30.000	30.000	30.000
24500000 (returns)	28.000	30.000	36.000	30.000	30.000	33.000	40.000	33.000	48.000	45.000	33.000	30.000	33.000	30.000	30.000	48.000	30.000	30.000	30.000	48.000	48.000	33.000	33.000	30.000	30.000	42.000	30.000	30.000	36.000	28.000	33.000	28.000	48.000	36.000	33.000	46.000	30.000	30.000	33.000	30.000	30.000	28.000	30.000	37.000	42.000	30.000	30.000	30.000	48.000	33.000	30.000	33.000	30.000	30.000	30.000	33.000	30.000	30.000
24750000 (returns)	30.000	33.000	30.000	42.000	28.000	31.000	30.000	36.000	30.000	36.000	28.000	30.000	33.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	40.000	30.000	33.000	30.000	30.000	30.000	30.000	30.000	30.000	33.000	30.000	36.000	30.000	33.000	30.000	34.000	30.000	30.000	36.000	30.000	33.000	30.000	30.000	30.000	30.000	33.000	33.000	33.000	30.000	30.000	30.000	30.000	33.000
25000000 (returns)	30.000	30.000	30.000	28.000	30.000	30.000	33.000	31.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	33.000	30.000	30.000	33.000	28.000	30.000	25.000	30.000	30.000	33.000	31.000	30.000	33.000	30.000	30.000	28.000	30.000	30.000	30.000	30.000	33.000	30.000	30.000	33.000	30.000	30.000	28.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	31.000	30.000	30.000	30.000	31.000	33.000	30.000	33.000
25250000 (returns)	30.000	30.000	30.000	30.000	30.000	30.000	30.000	28.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	28.000	30.000	30.000	30.000	30.000	26.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	28.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000
25500000 (returns)	36.000	33.000	33.000	36.000	26.000	31.000	28.000	30.000	34.000	33.000	33.000	36.000	30.000	34.000	30.000	30.000	31.000	32.000	28.000	30.000	30.000	33.000	30.000	32.000	33.000	36.000	33.000	36.000	33.000	30.000	31.000	33.000	33.000	30.000	33.000	33.000	33.000	31.000	30.000	33.000	30.000	29.000	28.000	34.000	28.000	29.000	30.000	33.000	28.000	33.000	30.000	30.000	30.000	30.000	28.000	30.000	29.000	28.000
25750000 (returns)	36.000	30.000	28.000	30.000	39.000	30.000	28.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	28.000	33.000	31.000	30.000	30.000	33.000	30.000	30.000	30.000	28.000	30.000	30.000	36.000	32.000	30.000	28.000	30.000	32.000	28.000	30.000	30.000	32.000	30.000	30.000	30.000	31.000	30.000	33.000	30.000	30.000	30.000	33.000	33.000	33.000	30.000	30.000	28.000	30.000	31.000	33.000	33.000	28.000	36.000
26000000 (returns)	28.000	36.000	36.000	33.000	33.000	30.000	30.000	30.000	30.000	30.000	30.000	36.000	30.000	30.000	30.000	30.000	30.000	30.000	28.000	30.000	30.000	28.000	30.000	30.000	30.000	33.000	33.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	36.000	28.000	30.000	26.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	33.000	30.000	30.000	30.000	33.000	30.000	30.000	33.000	30.000
26250000 (returns)	36.000	30.000	30.000	30.000	28.000	30.000	28.000	30.000	30.000	33.000	30.000	30.000	28.000	30.000	30.000	33.000	30.000	30.000	31.000	28.000	26.000	24.000	34.000	30.000	30.000	33.000	30.000	30.000	28.000	30.000	33.000	33.000	33.000	30.000	30.000	30.000	30.000	33.000	24.000	24.000	30.000	28.000	30.000	30.000	28.000	30.000	36.000	28.000	28.000	30.000	30.000	28.000	28.000	30.000	30.000	24.000	30.000	22.000
26500000 (returns)	30.000	33.000	30.000	28.000	30.000	28.000	28.000	33.000	24.000	30.000	28.000	30.000	28.000	30.000	28.000	33.000	30.000	33.000	28.000	28.000	38.000	30.000	33.000	28.000	33.000	40.000	28.000	28.000	33.000	28.000	30.000	28.000	28.000	30.000	33.000	30.000	33.000	33.000	30.000	30.000	28.000	28.000	28.000	30.000	28.000	28.000	33.000	33.000	24.000	33.000	33.000	26.000	30.000	28.000	30.000	28.000	28.000	33.000
26750000 (returns)	36.000	30.000	30.000	30.000	30.000	30.000	28.000	30.000	28.000	26.000	30.000	28.000	30.000	30.000	26.000	28.000	39.000	30.000	26.000	28.000	28.000	30.000	30.000	28.000	30.000	33.000	30.000	33.000	30.000	33.000	28.000	28.000	28.000	33.000	30.000	33.000	30.000	30.000	28.000	30.000	28.000	33.000	30.000	39.000	31.000	25.000	33.000	33.000	30.000	28.000	26.000	30.000	28.000	28.000	32.000	30.000	28.000	30.000
27000000 (returns)	26.000	30.000	30.000	30.000	28.000	30.000	30.000	26.000	28.000	30.000	28.000	30.000	30.000	30.000	30.000	30.000	28.000	28.000	30.000	30.000	30.000	28.000	30.000	30.000	26.000	30.000	28.000	28.000	28.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	28.000	30.000	30.000	28.000	30.000	30.000	28.000	28.000	30.000	30.000	30.000	30.000	28.000	30.000	28.000
27250000 (returns)	30.000	24.000	26.000	30.000	30.000	28.000	28.000	28.000	30.000	30.000	30.000	28.000	30.000	26.000	30.000	30.000	26.000	30.000	30.000	30.000	26.000	30.000	30.000	34.000	30.000	26.000	30.000	30.000	28.000	30.000	30.000	30.000	26.000	30.000	30.000	28.000	28.000	26.000	30.000	30.000	30.000	26.000	30.000	30.000	26.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	26.000	30.000	26.000	28.000	30.000	30.000
27500000 (returns)	30.000	30.000	30.000	30.000	28.000	28.000	28.000	30.000	26.000	30.000	24.000	30.000	30.000	28.000	30.000	20.000	30.000	30.000	30.000	30.000	30.000	27.000	28.000	22.000	29.000	30.000	30.000	30.000	30.000	30.000	30.000	28.000	28.000	30.000	30.000	30.000	30.000	27.000	30.000	22.000	27.000	30.000	22.000	30.000	30.000	30.000	30.000	20.000	33.000	28.000	33.000	30.000	30.000	24.000	28.000	28.000	32.000	28.000
27750000 (returns)	26.000	28.000	24.000	30.000	30.000	28.000	28.000	33.000	30.000	30.000	20.000	28.000	30.000	30.000	28.000	22.000	30.000	20.000	28.000	30.000	30.000	20.000	20.000	30.000	28.000	30.000	28.000	30.000	28.000	30.000	20.000	20.000	28.000	26.000	30.000	26.000	28.000	30.000	28.000	30.000	26.000	30.000	30.000	30.000	30.000	20.000	30.000	30.000	30.000	30.000	28.000	24.000	30.000	33.000	30.000	22.000	28.000	28.000
28000000 (returns)	30.000	26.000	22.000	31.000	28.000	26.000	28.000	26.000	30.000	28.000	30.000	30.000	30.000	28.000	28.000	30.000	28.000	31.000	26.000	30.000	28.000	30.000	30.000	30.000	30.000	22.000	30.000	30.000	28.000	28.000	30.000	24.000	30.000	28.000	30.000	28.000	26.000	30.000	30.000	26.000	26.000	26.000	30.000	28.000	24.000	30.000	30.000	30.000	22.000	26.000	30.000	28.000	28.000	28.000	30.000	22.000	28.000	30.000
28250000 (returns)	28.000	28.000	30.000	28.000	30.000	28.000	28.000	30.000	30.000	30.000	28.000	28.000	30.000	30.000	30.000	29.000	24.000	30.000	28.000	28.000	28.000	28.000	30.000	30.000	30.000	28.000	28.000	30.000	28.000	30.000	27.000	28.000	28.000	30.000	30.000	30.000	26.000	30.000	30.000	28.000	30.000	30.000	28.000	30.000	28.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	33.000	30.000	30.000	30.000	30.000	28.000
28500000 (returns)	28.000	30.000	35.000	34.000	30.000	30.000	30.000	30.000	30.000	28.000	28.000	30.000	26.000	28.000	30.000	28.000	26.000	30.000	30.000	28.000	30.000	30.000	30.000	36.000	26.000	30.000	30.000	30.000	30.000	30.000	28.000	30.000	30.000	30.000	36.000	34.000	30.000	30.000	28.000	30.000	30.000	36.000	30.000	28.000	30.000	36.000	30.000	30.000	28.000	28.000	30.000	36.000	30.000	30.000	30.000	28.000	30.000	36.000
28750000 (returns)	29.000	30.000	30.000	30.000	30.000	30.000	30.000	28.000	30.000	30.000	30.000	30.000	30.000	28.000	30.000	30.000	30.000	30.000	30.000	30.000	28.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	28.000	28.000	30.000	30.000	28.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	28.000	30.000	28.000	30.000	30.000	30.000	28.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	28.000	24.000	30.000
29000000 (returns)	29.000	22.000	22.000	30.000	28.000	30.000	30.000	33.000	29.000	30.000	30.000	24.000	26.000	30.000	28.000	30.000	28.000	24.000	28.000	26.000	24.000	30.000	25.000	30.000	29.000	28.000	36.000	30.000	30.000	30.000	30.000	30.000	31.000	28.000	30.000	28.000	24.000	28.000	28.000	30.000	30.000	26.000	28.000	24.000	22.000	33.000	30.000	30.000	30.000	28.000	28.000	30.000	28.000	28.000	30.000	24.000	28.000	28.000
29250000 (returns)	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	28.000	30.000	30.000	30.000	30.000	28.000	27.000	30.000	30.000	30.000	28.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	28.000	30.000	30.000	28.000	30.000	28.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	28.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000
