iteration(key)	values
45500000 (returns)	61.822	61.841	60.147	60.758	59.894	61.561	60.013	60.754	60.202	61.403	60.255	60.872	60.472	60.738	60.411	60.601	59.890	60.245	60.220	62.262	61.184	60.864	60.126	60.760	60.299	60.856	60.796	62.251	60.848	60.376	60.065	60.807
46000000 (returns)	66.906	66.584	65.775	64.631	66.507	66.869	64.668	68.022	67.313	66.576	65.349	66.242	64.814	67.792	66.504	66.489	66.699	67.511	66.898	67.866	66.999	65.162	66.860	66.255	67.154	66.171	66.334	65.988	67.281	66.541	67.458	66.809
46500000 (returns)	71.498	71.903	69.478	70.950	70.823	71.158	71.069	69.653	71.125	71.096	70.429	70.891	71.052	71.437	71.339	70.526	71.020	71.154	69.391	70.907	70.605	70.857	71.721	70.905	73.188	70.852	71.583	71.729	69.956	70.240	70.698	70.437
47000000 (returns)	65.766	66.149	66.423	66.657	62.773	66.602	66.249	66.833	66.368	66.379	66.917	66.464	66.402	66.424	66.232	67.455	67.476	66.033	66.404	66.618	66.782	66.436	67.561	67.094	66.543	65.925	69.194	65.851	66.707	70.842	66.367	67.160
47500000 (returns)	64.411	64.966	65.938	64.661	65.969	65.253	64.855	67.612	67.337	67.015	65.233	65.357	65.313	65.389	65.206	64.231	65.017	66.448	63.829	65.862	65.760	66.227	64.713	67.144	66.499	65.279	65.197	65.305	64.577	63.941	65.113	65.293
48000000 (returns)	61.543	61.633	62.262	62.573	61.863	61.945	62.899	61.267	62.222	61.310	62.730	61.936	62.116	61.617	61.285	63.601	62.303	63.480	62.007	62.014	62.655	61.773	61.822	62.196	60.783	62.471	61.718	62.585	61.604	64.118	62.419	63.428
48500000 (returns)	65.036	63.627	63.463	56.171	58.567	63.672	63.081	64.201	62.047	55.461	60.146	59.391	61.157	61.237	60.945	62.330	66.264	64.863	61.471	56.456	65.684	58.527	58.603	59.839	60.589	63.623	55.727	58.259	56.698	66.561	60.580	66.402
49000000 (returns)	58.503	68.162	58.273	59.593	62.541	60.219	59.366	62.613	65.710	61.678	68.179	67.565	55.845	64.106	64.800	59.148	56.129	60.264	57.402	61.275	58.036	61.571	58.388	61.314	56.253	58.912	60.033	68.329	63.336	62.549	64.906	61.261
49500000 (returns)	59.802	59.566	59.465	59.808	59.762	59.006	60.117	59.509	59.240	59.156	61.268	60.068	59.353	60.087	59.864	58.635	59.841	59.540	60.930	58.914	59.453	60.332	60.290	59.577	59.461	61.042	59.871	59.341	58.998	59.505	59.339	59.654
50000000 (returns)	58.074	57.031	59.993	58.519	55.554	57.377	56.734	60.044	62.366	62.394	57.189	57.078	56.494	62.404	52.663	58.534	59.790	62.118	56.223	59.178	61.920	61.993	57.234	60.132	60.806	55.720	56.046	60.205	56.090	60.471	64.771	62.342
50500000 (returns)	56.078	55.375	55.552	55.336	56.240	55.334	56.360	55.601	55.590	55.287	56.055	55.927	55.292	55.407	55.741	56.113	56.022	57.462	55.976	57.346	55.342	56.293	55.658	56.383	55.352	55.866	56.055	56.069	55.274	56.401	56.642	55.700
